"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-06 13:00:00,-2.47744750976562,1.87391662597656,9.13510894775391,101103.125,170.2734375,0.000772183295339346,0.0129460655152798,0.00183613784611225,1.97192573547363
2025-01-06 14:00:00,-3.06118774414062,3.45439147949219,9.09653472900391,101119.125,170.299530029297,0.000852996250614524,0.0129301100969315,0.0019810653757304,1.95946407318115
2025-01-06 15:00:00,-3.30668640136719,3.51362609863281,9.05942535400391,101088.125,170.211044311523,0.000868263887241483,0.0129160024225712,0.00210526259616017,1.94670963287354
2025-01-06 16:00:00,-3.26121520996094,2.46170043945312,9.02768707275391,101085.3125,169.94743347168,0.000824477057904005,0.012902457267046,0.00218545761890709,1.93498516082764
2025-01-06 17:00:00,-3.60920715332031,2.47776794433594,9.00180816650391,101066.25,169.501907348633,0.000865239650011063,0.0128991939127445,0.00229419814422727,1.9280366897583
2025-01-06 18:00:00,-3.66841125488281,1.75077819824219,8.98227691650391,101021.5,168.805770874023,0.00085901003330946,0.0129099600017071,0.00244772317819297,1.92605495452881
2025-01-06 19:00:00,-3.54214477539062,1.32127380371094,8.96958160400391,100972.0625,168.09440612793,0.000845895847305655,0.0129198133945465,0.00256226817145944,1.92472171783447
2025-01-06 20:00:00,-3.34617614746094,1.47015380859375,8.96225738525391,100973.0625,167.434295654297,0.000813534948974848,0.0129213109612465,0.00262050260789692,1.92368602752686
2025-01-06 21:00:00,-3.88778686523438,0.998291015625,8.96030426025391,100959.125,166.742813110352,0.000804244307801127,0.012925460934639,0.00266516045667231,1.92501640319824
2025-01-06 22:00:00,-4.01585388183594,0.596481323242188,8.95639801025391,101042.875,165.891616821289,0.000813997350633144,0.0129532255232334,0.00272237253375351,1.92818450927734
